permit_num,description_hash,construction_type,unit_form,model
22 112452 BLD,4c39902f134d4eff9c8f4bddd94def73,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 112685 BLD,043be50484dddeadf81500ac74a5cf66,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 113332 BLD,5ab83312cc13747b0af819c11e776056,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 113642 BLD,65bb72301bfd310427720dd364363df2,basement_units,standard,claude-haiku-4-5
22 114039 BLD,7f1dcf8120b9f876f1f9269c004afbad,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 114076 BLD,1cfc767bc84b74b3284ccb66d5976129,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 114085 BLD,c7a0603e295cd0c9199dba5b46538acd,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 114103 BLD,cca57a7809a781b06f51ab41c8bf32fb,no_unit_change,basement_or_secondary_suite,claude-haiku-4-5
22 114109 BLD,86a2ab7babb20b7c3cf6b62db367fc66,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 114124 BLD,9e90e3be7c97e786b88c56b2ff7576a3,laneway_garden_suite,standard,claude-haiku-4-5
22 114340 BLD,6cb0fb794e479d8dd8a323963a9e36fd,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 114442 BLD,8e057db1b04f3bf996ce2bab098b999f,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 114500 BLD,816fb6a0471771d711416c7518e5b2ef,no_unit_change,standard,claude-haiku-4-5
22 114600 BLD,854326e4c3ac0fb364c9f011239c0ab7,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 114755 BLD,9383e88c80dbb4a4ec6c1c68e0391e06,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 114960 BLD,b6f91f37f27bcdcd85ebe7cdd8ba1034,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 114964 BLD,7beec87b4692571f29a91047d79c0f6a,basement_units,standard,claude-haiku-4-5
22 114969 BLD,524a1f4afe08884cd131b803a178603e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 115176 BLD,5de0c46ee107f3347934168dbafd7392,new_building,standard,claude-haiku-4-5
22 115210 BLD,92741348606188a1c35a0290070cb465,laneway_garden_suite,standard,claude-haiku-4-5
22 115375 BLD,9b782f4cf370bd4da187baa28b5fe119,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 115383 BLD,c19e034b7378af74241b6a0b213c9cf1,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 115390 BLD,35614a86a50c83fc7e7bc3c047340398,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 115421 BLD,d8734bcaf4a7721aaa207c024638dc90,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 115676 BLD,be492ec1f286a219e12dd5b283de5f4e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 115982 BLD,61e844d7089428280250dff6d4c0df00,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 116215 BLD,f82e7a58743f9267a74cec967abc7e07,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 116399 BLD,b371dfcec635209ed5ed8b99097a5390,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 116435 BLD,7b6991316956c080484afca87fa3e712,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 116522 BLD,9e4779e0ae41c1f59bf3cd4311dbf5d0,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 116532 BLD,8546c9b28e2ce2ae0e1629b8da4a39e5,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 116563 BLD,4390c419de6bbb345f612b8525bb2b2b,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
22 116923 BLD,d18a81b145051409b5821c6b02121fd2,laneway_garden_suite,standard,claude-haiku-4-5
22 117254 BLD,4b13809b4918879e97e33a7360edf28e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 117755 BLD,f95c737ced6ae36b83844614bed2cf3e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 117795 BLD,7ff2876e5821975190ea2e769b1e1ea1,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 117853 BLD,166a436ea868fc5f3e62ad10272c589f,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 118109 BLD,06f635ebf20f8163ef4265b2df7760aa,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 118199 BLD,969174f10c07eaff3250cf6d6843e62b,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
22 118371 B01,c456ccedc711d171f31859a6e12c4284,new_building,standard,claude-haiku-4-5
22 118371 B02,14842f1ad0b0f46222ffe06e395d1c3b,new_building,standard,claude-haiku-4-5
22 118371 B03,c59fb816f714ae84687a037f75df4edd,new_building,standard,claude-haiku-4-5
22 118371 B04,2c9443db991c4a58ef7839522a12ad7e,new_building,standard,claude-haiku-4-5
22 118371 B05,015c26cc500b9eda2f6ca0d080b7279f,new_building,standard,claude-haiku-4-5
22 118371 B06,14842f1ad0b0f46222ffe06e395d1c3b,new_building,standard,claude-haiku-4-5
22 118371 B07,be80e12cd2c8bef552e373fe62b2f5ed,new_building,standard,claude-haiku-4-5
22 118444 BLD,485465976a9a296284cf47e60696778d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 118684 BLD,c085bbf140618e00d44308940b8af0c7,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 118703 BLD,a88f35fbd037834a0a706fa8b4816b40,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
22 118803 BLD,2700ff48e219650746448635670a052e,aboveground_units,standard,claude-haiku-4-5
22 118945 BLD,5d74a2f4573a9830da7e0851ffc03166,unclear,standard,claude-haiku-4-5
22 119080 BLD,b27010d7cb6e0dc4dd982caff6d55914,laneway_garden_suite,standard,claude-haiku-4-5
22 119208 BLD,5ecbd08e947103024ef2c1c35b57b2d0,aboveground_units,standard,claude-haiku-4-5
22 119451 BLD,9312df7adc8bd14ea9b8a888728fcc2a,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 119470 BLD,11f95909bf63c18e93f3a2eca75e8b4d,laneway_garden_suite,standard,claude-haiku-4-5
22 119508 BLD,57f8b99f229823912ca6598b85860ffd,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 119548 BLD,37729a49a4f791452680f3dbcfc3e063,laneway_garden_suite,standard,claude-haiku-4-5
22 119797 BLD,7b0d8f9284b44dea6efc451f8002ed4e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 120058 BLD,f2481c52d300abe1a6ffe8b2a1c21369,laneway_garden_suite,standard,claude-haiku-4-5
22 120169 BLD,a4748e12f228b1edb517fe95c7e27188,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 120255 BLD,636720125e2a434c678ae19414e30f76,basement_units,standard,claude-haiku-4-5
22 120312 BLD,e9663c2ce0a5c567a32196ec78550ee3,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 120592 BLD,f24a051ffd195ba8863980ac1b73f520,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 120754 BLD,6460db346fc38bfa3980a27539a3b8a3,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 120824 BLD,aa59b80bddaddfe76d7be604b45ce148,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 121129 BLD,11961bc2ab27b8ef8c0219c99fa6b48f,laneway_garden_suite,standard,claude-haiku-4-5
22 121271 BLD,58064f0e8e3a8bf00ed24752fafcd0f2,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 121423 BLD,415ac8ec493e376c931c6f6212089b31,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 121568 BLD,7bbac5138c7e0cf6009ca11002cd101b,laneway_garden_suite,standard,claude-haiku-4-5
22 121660 BLD,d341f1f4c5191a326f7d025851500793,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 121957 BLD,a9803cae56bb0d7e7dd4767868377581,aboveground_units,standard,claude-haiku-4-5
22 121972 BLD,b53eaaae3dfaa50ff1a2b1ab4905724a,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 122165 BLD,f294cf555b85198d467f696dec327e8c,laneway_garden_suite,standard,claude-haiku-4-5
22 122924 BLD,b01d17b4ced949d125fb4417d65ac7eb,laneway_garden_suite,standard,claude-haiku-4-5
22 123024 BLD,086e37f1dc8d1372bfaeb322c80b34f4,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 123131 BLD,c325f73d49752d0c3f6d53f4139321f8,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 123161 BLD,56d30a0d7f2cdd53d79221baff320090,aboveground_units,standard,claude-haiku-4-5
22 123192 BLD,850491d58358b77ef685acc52b736515,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 123298 BLD,9ee76073c26f2e8b4ee872295535511a,basement_units,standard,claude-haiku-4-5
22 123310 BLD,a161cc3579edb86b9861fdde3a2061bf,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 123466 BLD,19ab5cfbc527330a10dd7f8cf5d949f2,aboveground_units,standard,claude-haiku-4-5
22 123558 BLD,b72fe2e3e955a321775f035031dd6f6a,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
22 123599 BLD,c92536a5f58487fd699026155e63b7b7,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 123830 BLD,3c6ae6a07a224fcb76733da88cb72ce6,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 124387 BLD,0a09ae005f0b0760c652f56523419502,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 124539 BLD,b371dfcec635209ed5ed8b99097a5390,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 124870 BLD,2dfbeb54218430bd44fce19ca23312dc,laneway_garden_suite,standard,claude-haiku-4-5
22 124952 BLD,5118b8931fe6b1f55e49fd0c8089dd8a,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 125546 BLD,38d8370b08c86bc64e73768551d0a388,laneway_garden_suite,standard,claude-haiku-4-5
22 125588 BLD,c4b45732f742d4176842ff54856e38da,laneway_garden_suite,standard,claude-haiku-4-5
22 125638 BLD,942b194ee7e3d3eeea5eecae34285a37,new_building,basement_or_secondary_suite,claude-haiku-4-5
22 125765 BLD,a2e16761825ba34ef9c57509c88c4e19,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 125909 BLD,163c73eab061215743dd463d02f5cb4f,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 126036 BLD,c30b1119caef7d5220cb80e21111ffd6,new_building,standard,claude-haiku-4-5
22 126087 BLD,c24ca8ff056c7af041300f17e2d11048,basement_units,standard,claude-haiku-4-5
22 126116 BLD,62b9ba7e12f3c4ddeb4da2f65f6303f4,laneway_garden_suite,standard,claude-haiku-4-5
22 126236 BLD,026c0e4e408c6d74cbc52cb604b68d35,aboveground_units,standard,claude-haiku-4-5
22 126376 BLD,91b7105ea8f924684a1d43eaafb4e90c,laneway_garden_suite,standard,claude-haiku-4-5
22 126395 BLD,d660fbafa434c96553dbfe7505d0c588,basement_units,standard,claude-haiku-4-5
22 126401 BLD,27ddd9b8e4674461689eb52fd1691fe1,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 126605 BLD,9fbfccdb97b20ec76c48af1201d8808d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 126827 BLD,7fc2d17b9f3e54e19ab020eb63a90228,laneway_garden_suite,standard,claude-haiku-4-5
22 127521 BLD,1b4f033751699d1acb0f384fca74c6f2,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 127657 BLD,ec6cfa342d2392eefe4b05ee192b2173,laneway_garden_suite,standard,claude-haiku-4-5
22 127909 BLD,eef150acc310ad0c5e3fcd1820724188,laneway_garden_suite,standard,claude-haiku-4-5
22 128037 BLD,0fd035b3734c5fda5825408b4365cfb2,new_building,standard,claude-haiku-4-5
22 128099 BLD,67cefab7071c33bc0be9ab0dd1abedae,aboveground_units,standard,claude-haiku-4-5
22 128373 BLD,37ad070953e5da8592f2017130e91416,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 128514 BLD,d585460fa81cfe3f43a9e8546ef6c28d,new_building,standard,claude-haiku-4-5
22 128552 BLD,8a7a58b27d4f8e213e1e3893c0696a77,new_building,standard,claude-haiku-4-5
22 128606 BLD,7657029a53c245c19bb9cc85bf75a4ff,new_building,standard,claude-haiku-4-5
22 128854 BLD,636e39f30fa8babbddf5d4dbdf71b248,laneway_garden_suite,standard,claude-haiku-4-5
22 128979 BLD,d6040710dfed897379ac453e5f397391,new_building,standard,claude-haiku-4-5
22 128994 BLD,7381a283df1f7786315563e30b5e4df9,aboveground_units,standard,claude-haiku-4-5
22 129016 BLD,3820a9420ccf94978f1c8e8ffff916ff,laneway_garden_suite,standard,claude-haiku-4-5
22 129206 BLD,efe7e0383510f5c342b67f15cc19e881,laneway_garden_suite,standard,claude-haiku-4-5
22 129540 BLD,118e9a4eaf722eab005fcf69ee3e3b21,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 129555 BLD,4e4fc6c787c70642d0fcaacdfa4e270f,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 129587 BLD,1ca52b7036523d32b12d20486f19c325,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 129683 BLD,525991d2b19bd2afe7c403a1a0c2bcae,laneway_garden_suite,standard,claude-haiku-4-5
22 130229 BLD,c58960892862b20fcb28e29b34823dcd,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
22 130291 BLD,70d805b9316af4224c090b31d475b271,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 130524 BLD,c8d91598097b490807fe47cfa39f4768,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 130531 BLD,4884f2e27864b6f7fc3ccca1ef7c0499,laneway_garden_suite,standard,claude-haiku-4-5
22 130552 BLD,00fe414e66d2f4fe816bd57188e57e50,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 130660 BLD,3e41d36f76f84d9111007eea875bf93d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 130748 BLD,87d4063cca6a52bef045dde4b9b6b53b,aboveground_units,standard,claude-haiku-4-5
22 130766 BLD,d962bbfb05eb1d9c184774f66984e6e6,aboveground_units,standard,claude-haiku-4-5
22 131049 BLD,4ee0cb537d5490395bd39091afdf58b5,new_building,standard,claude-haiku-4-5
22 131114 BLD,0781a8037016bd24283cefc1105bc1bc,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 131159 BLD,2393554e2408e84c71d3da530cd88a49,no_unit_change,standard,claude-haiku-4-5
22 131179 BLD,496bb0ffffa906811bf8011897df6dbb,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 132370 BLD,8fa7c59615a20fe26fadbcac2a6174b7,laneway_garden_suite,standard,claude-haiku-4-5
22 132386 BLD,d0b73e8e55ae609697d534c2849fad99,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 132407 BLD,beaee84327e3afc15df3e886d82525f6,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 132483 BLD,4753faeaaf0e22c35f71b98fe21c0667,aboveground_units,standard,claude-haiku-4-5
22 132907 BLD,ce27733f4abec6dae0679605725f6e05,laneway_garden_suite,standard,claude-haiku-4-5
22 132910 BLD,6cb2d34c40b65ce60c95b55b91570bc1,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 133110 BLD,c55fd4a26d51b4e9295a8e70aa18140a,aboveground_units,standard,claude-haiku-4-5
22 133314 BLD,7df187a9ee7d4f8d18c8db750d535994,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 133329 BLD,f989d7cd5e53689c2ecbbdcae3b74e07,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
22 133497 BLD,b8b57505fdd05fdd33be19f534904156,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 133904 BLD,b9416beede865932fbc9553cb8cb9d08,new_building,basement_or_secondary_suite,claude-haiku-4-5
22 133980 BLD,7f3b0bb29b6e7ba3426df0ffce22bce1,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 134003 BLD,8406cb1cf63283278cbe5d404b955d49,no_unit_change,standard,claude-haiku-4-5
22 134035 BLD,424a18022d230b09fc4c0ddc663b4ce4,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 134177 BLD,83822d9f94f1e21fe332874f0494da87,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 134281 BLD,57999472aae0183423db2e316795732d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 134446 BLD,d8734bcaf4a7721aaa207c024638dc90,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 134622 BLD,826cc05e66d4724325e19c845ef79f17,laneway_garden_suite,standard,claude-haiku-4-5
22 134733 BLD,0d66971ada713088dfd723b705d7e6bd,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 135025 BLD,f3f0a0e7d8e838668fa00e14e7c902b7,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 135030 BLD,c7a6dcaec4e13f3665f3e4b2ad5d8200,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 135249 BLD,0af97ea6dbd1389967ac8ae49450d6a5,laneway_garden_suite,standard,claude-haiku-4-5
22 135464 BLD,e40dfd938a9f5eedd16fbe4b223d4c39,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
22 135799 BLD,63a2a9f6e06fe04923437ab4adbb34f4,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 136197 BLD,8f65b78e59f8deeb972b0bcc9d0ffc65,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 136430 BLD,cb9c3b6cc8c41a4448206b5c05de3ac4,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 136439 BLD,af57bb30d7ccafab75742e190d360f1d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 136670 BLD,4c05e1065185cc4b0fc3b9bf62a86889,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 136847 BLD,c1928850470762c14b50260000521aea,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 137057 BLD,9707ef8c7031855fdc4cbc3b474fbe8a,aboveground_units,standard,claude-haiku-4-5
22 137084 BLD,cc12d507e963d41a1519cf031181f9a7,basement_units,standard,claude-haiku-4-5
22 137111 BLD,b1fbb2b4521d48299f0079b5aa141e6c,new_building,standard,claude-haiku-4-5
22 137115 BLD,7e9c786e37b53ecc8cd2d764d3744b10,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 137128 BLD,606760b800faec7d23b367e772f21631,unclear,basement_or_secondary_suite,claude-haiku-4-5
22 137136 BLD,bde06c2bdf80a1e60b2f74b3c43a1a96,laneway_garden_suite,standard,claude-haiku-4-5
22 137197 BLD,e1cfa1ff5430074c04c1cf0fd6814129,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 137199 BLD,21dd3f36d5fdacf6a77aff61dc978a57,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 137204 BLD,890282e27e53f1308e5cff1b3594359f,aboveground_units,standard,claude-haiku-4-5
22 137277 BLD,ff658bceabfbccb8b62eafce105855c8,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 137352 BLD,f99e780a99456d8ea6967c0790bc12d4,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 137557 BLD,b135579fe19adc3c5f72fed62e965fd0,aboveground_units,standard,claude-haiku-4-5
22 137787 BLD,6f4b38953275c98e2e964c2c19e94265,aboveground_units,standard,claude-haiku-4-5
22 137958 BLD,4e3f26e69480a9f686f07418f5f6cc45,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 138081 BLD,c0c7b2ca32c0de1718e81e5ace08fe67,aboveground_units,standard,claude-haiku-4-5
22 138317 BLD,cb157c02640d1042614ec6582d62ae12,laneway_garden_suite,standard,claude-haiku-4-5
22 138408 BLD,aa6a15a563040b35a552c467d7021960,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 138855 BLD,5da79c23428e33f08c2ca0905c66409e,new_building,standard,claude-haiku-4-5
22 138914 BLD,5300acb603cf1638d3796224881faaa8,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 139103 BLD,dfbc5f02eec38a5bab140ddec455d40c,laneway_garden_suite,standard,claude-haiku-4-5
22 139462 BLD,343004430d71dd1dcee85218fa08af1d,laneway_garden_suite,standard,claude-haiku-4-5
22 139523 BLD,cf819678c6e1dfee2cc13ba0b1dd164a,new_building,standard,claude-haiku-4-5
22 139564 BLD,9cf2ac0cf5f84b19f8ee1bc6aed8e33b,aboveground_units,standard,claude-haiku-4-5
22 139583 BLD,08c42e7e63d8d3f68a653fea4ebe67dc,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 139742 BLD,66418bcdc45a9fdbd6192d3726bea045,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 139856 BLD,bc44da0908dbecad0ee963121abb4f51,aboveground_units,standard,claude-haiku-4-5
22 141113 BLD,50173afda6c359cd9652f66cbb709e44,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 141639 BLD,e804b398a0dab146f06822dfe66ef95a,new_building,standard,claude-haiku-4-5
22 141696 BLD,916c10052e6de38b7511982f5e09bce4,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 141720 BLD,7b76bc2188b0312c4c91956464ccaf02,new_building,standard,claude-haiku-4-5
22 141752 BLD,72061809a8ec0ffb107b19f178ca6e3b,laneway_garden_suite,standard,claude-haiku-4-5
22 142302 BLD,dba1cf01288eec340f21e21e14f6a876,laneway_garden_suite,standard,claude-haiku-4-5
22 142405 BLD,a2afcc6de3a4f4878f99e6f6c309a865,laneway_garden_suite,standard,claude-haiku-4-5
22 142731 BLD,ceaf7c17e4f18e2b83a9fe428115270f,basement_units,standard,claude-haiku-4-5
22 142796 BLD,a9219040be998869bb8dee8dde3fd054,basement_units,basement_or_secondary_suite,claude-haiku-4-5
22 143337 BLD,0f33b0460b109540e63f045e5fb99fbe,laneway_garden_suite,standard,claude-haiku-4-5
22 143678 BLD,7346364eb1cfe5e254f1ca9e13619fe7,aboveground_units,standard,claude-haiku-4-5
